Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,Evaluation,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.6,0.55,0.6875,0.6111111111111112,0.680921052631579,0.20967741935483875,0.21523650802306962,0.606907894736842,NB,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8,0.9090909090909091,0.625,0.7407407407407406,0.7664473684210527,0.5868465430016864,0.6142009630133343,0.7861842105263157,LR,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.7142857142857143,0.6875,0.6875,0.6875,0.7648026315789475,0.42434210526315785,0.4243421052631579,0.712171052631579,kNN,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.7142857142857143,0.7142857142857143,0.625,0.6666666666666666,0.8273026315789473,0.41860465116279066,0.4214636152117623,0.7072368421052632,RF,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.6857142857142857,0.6,0.9375,0.7317073170731707,0.855263157894737,0.39370078740157477,0.4534226563187573,0.7055921052631579,NB,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8,0.8,0.75,0.7741935483870969,0.917763157894737,0.5950413223140496,0.5960395606792698,0.7960526315789473,LR,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8285714285714286,0.75,0.9375,0.8333333333333334,0.8766447368421052,0.6612903225806452,0.678822832995835,0.837171052631579,kNN,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.7777777777777778,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.8761609907120742,0.5457413249211356,0.5804682834478891,0.7678018575851393,RF,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.7222222222222222,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.7306501547987616,0.44615384615384623,0.44891640866873067,0.7244582043343653,NB,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.6944444444444444,0.75,0.5294117647058824,0.6206896551724139,0.8823529411764707,0.37735849056603776,0.39344473768231686,0.6857585139318885,LR,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.75,0.75,0.7058823529411765,0.7272727272727272,0.8297213622291022,0.49689440993788825,0.4976726017934395,0.7476780185758514,kNN,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8333333333333334,0.8571428571428571,0.75,0.7999999999999999,0.8671875,0.6582278481012658,0.6625413488689132,0.825,RF,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.5555555555555556,0.5,0.875,0.6363636363636364,0.6984375,0.16279069767441856,0.2091650066335189,0.5875,NB,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.6944444444444444,0.6190476190476191,0.8125,0.7027027027027026,0.81875,0.3999999999999999,0.41576092031014994,0.70625,LR,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8055555555555556,0.7647058823529411,0.8125,0.787878787878788,0.83125,0.6086956521739131,0.6096489371969633,0.80625,kNN,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8611111111111112,0.7619047619047619,1.0,0.8648648648648648,0.9671875,0.7272727272727273,0.7559289460184545,0.875,RF,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.75,0.64,1.0,0.7804878048780487,0.9781249999999999,0.5207100591715976,0.593295878967653,0.775,NB,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8611111111111112,0.7894736842105263,0.9375,0.8571428571428572,0.940625,0.7239263803680982,0.7340670876453232,0.86875,LR,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8888888888888888,0.875,0.875,0.875,0.9406249999999999,0.775,0.775,0.8875,kNN,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.7142857142857143,0.75,0.5625,0.6428571428571429,0.7532894736842105,0.412751677852349,0.4246330358120701,0.7023026315789473,RF,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.6571428571428571,0.5909090909090909,0.8125,0.6842105263157896,0.8322368421052632,0.32907348242811507,0.34931514572693373,0.669407894736842,NB,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8,0.8,0.75,0.7741935483870969,0.805921052631579,0.5950413223140496,0.5960395606792698,0.7960526315789473,LR,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8285714285714286,0.8125,0.8125,0.8125,0.8338815789473684,0.6546052631578947,0.6546052631578947,0.8273026315789473,kNN,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.6857142857142857,0.7272727272727273,0.5,0.5925925925925926,0.756578947368421,0.3507588532883642,0.3671086215711883,0.6710526315789473,RF,Cross-validation,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.7142857142857143,0.6666666666666666,0.75,0.7058823529411765,0.78125,0.4299674267100978,0.43278921145054855,0.7171052631578947,NB,Cross-validation,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.6285714285714286,0.5882352941176471,0.625,0.6060606060606061,0.730263157894737,0.25531914893617014,0.255739079493506,0.6282894736842105,LR,Cross-validation,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.6,0.5625,0.5625,0.5625,0.674342105263158,0.19407894736842102,0.19407894736842105,0.5970394736842105,kNN,Cross-validation,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,quantile
0.8055555555555556,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.8204334365325077,0.60625,0.6150708011167444,0.8003095975232198,RF,Cross-validation,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.5555555555555556,0.5151515151515151,1.0,0.6799999999999999,0.848297213622291,0.15044247787610632,0.28520117972873166,0.5789473684210527,NB,Cross-validation,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7222222222222222,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.758513931888545,0.44615384615384623,0.44891640866873067,0.7244582043343653,LR,Cross-validation,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.6944444444444444,0.75,0.5294117647058824,0.6206896551724139,0.7569659442724458,0.37735849056603776,0.39344473768231686,0.6857585139318885,kNN,Cross-validation,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7222222222222222,0.7142857142857143,0.625,0.6666666666666666,0.825,0.4303797468354431,0.4332001127219817,0.7125,RF,Cross-validation,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.6666666666666666,0.5833333333333334,0.875,0.7000000000000001,0.78125,0.3571428571428572,0.3952847075210474,0.6875,NB,Cross-validation,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7777777777777778,0.75,0.75,0.75,0.821875,0.55,0.55,0.775,LR,Cross-validation,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.6666666666666666,0.6,0.75,0.6666666666666665,0.715625,0.3414634146341463,0.35,0.675,kNN,Cross-validation,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8333333333333334,0.8571428571428571,0.75,0.7999999999999999,0.9234374999999999,0.6582278481012658,0.6625413488689132,0.825,RF,Cross-validation,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.5,0.46875,0.9375,0.625,0.84375,0.07954545454545459,0.1383496476323666,0.54375,NB,Cross-validation,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8055555555555556,0.7368421052631579,0.875,0.7999999999999999,0.90625,0.6134969325153374,0.6220907522417993,0.8125,LR,Cross-validation,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7222222222222222,0.65,0.8125,0.7222222222222223,0.890625,0.4512195121951219,0.4625,0.73125,kNN,Cross-validation,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8,0.8461538461538461,0.6875,0.7586206896551724,0.8552631578947368,0.5909849749582637,0.6002794251812357,0.7911184210526316,RF,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.5428571428571428,0.5,0.9375,0.6521739130434783,0.7763157894736843,0.1384615384615384,0.21073180760588114,0.5740131578947368,NB,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7428571428571429,0.7333333333333333,0.6875,0.7096774193548386,0.8421052631578948,0.47933884297520657,0.4801429794360784,0.7384868421052632,LR,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7142857142857143,0.75,0.5625,0.6428571428571429,0.7680921052631579,0.412751677852349,0.4246330358120701,0.7023026315789473,kNN,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8857142857142857,0.875,0.875,0.875,0.9144736842105263,0.7697368421052632,0.7697368421052632,0.8848684210526316,RF,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7428571428571429,0.6521739130434783,0.9375,0.7692307692307693,0.9177631578947368,0.4992050874403816,0.542011273353618,0.7582236842105263,NB,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8571428571428571,0.7894736842105263,0.9375,0.8571428571428572,0.9276315789473685,0.7163695299837926,0.7269736842105263,0.8634868421052632,LR,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8571428571428571,0.8235294117647058,0.875,0.8484848484848485,0.9490131578947368,0.7135842880523731,0.7147579401228756,0.8585526315789473,kNN,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8055555555555556,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.8885448916408668,0.60625,0.6150708011167444,0.8003095975232198,RF,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.5277777777777778,0.5,1.0,0.6666666666666666,0.8529411764705882,0.09999999999999987,0.22941573387056177,0.5526315789473684,NB,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.75,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.9009287925696594,0.49056603773584906,0.511478158987012,0.7414860681114551,LR,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7222222222222222,0.7333333333333333,0.6470588235294118,0.6875,0.7662538699690402,0.43925233644859807,0.4420410222697726,0.7182662538699691,kNN,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.75,0.7058823529411765,0.75,0.7272727272727272,0.85625,0.49689440993788825,0.4976726017934395,0.75,RF,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.4166666666666667,0.42424242424242425,0.875,0.5714285714285714,0.53125,-0.06779661016949157,-0.13483997249264842,0.4625,NB,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8055555555555556,0.7368421052631579,0.875,0.7999999999999999,0.865625,0.6134969325153374,0.6220907522417993,0.8125,LR,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7222222222222222,0.65,0.8125,0.7222222222222223,0.846875,0.4512195121951219,0.4625,0.73125,kNN,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7777777777777778,0.7,0.875,0.7777777777777777,0.8953125,0.5609756097560976,0.575,0.7875,RF,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.75,0.6521739130434783,0.9375,0.7692307692307693,0.9031250000000001,0.5149700598802396,0.5560551451202621,0.76875,NB,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8333333333333334,0.7272727272727273,1.0,0.8421052631578948,0.921875,0.6746987951807228,0.7135060680126758,0.85,LR,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8611111111111112,0.8235294117647058,0.875,0.8484848484848485,0.9015625,0.7204968944099379,0.7216252726004873,0.8625,kNN,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7428571428571429,0.8181818181818182,0.5625,0.6666666666666666,0.800986842105263,0.4688026981450253,0.4906547922922612,0.7286184210526316,RF,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.6285714285714286,0.5789473684210527,0.6875,0.6285714285714286,0.6940789473684211,0.2625607779578607,0.26644736842105265,0.6332236842105263,NB,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.8,0.8461538461538461,0.6875,0.7586206896551724,0.8289473684210527,0.5909849749582637,0.6002794251812357,0.7911184210526316,LR,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7714285714285715,0.75,0.75,0.75,0.7401315789473685,0.5394736842105263,0.5394736842105263,0.7697368421052632,kNN,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7142857142857143,0.75,0.5625,0.6428571428571429,0.7417763157894737,0.412751677852349,0.4246330358120701,0.7023026315789473,RF,Cross-validation,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.5714285714285714,0.5217391304347826,0.75,0.6153846153846153,0.7072368421052632,0.16534181240063595,0.17951965741648493,0.5855263157894737,NB,Cross-validation,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.7142857142857143,0.6875,0.6875,0.6875,0.7796052631578948,0.42434210526315785,0.4243421052631579,0.712171052631579,LR,Cross-validation,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.6857142857142857,0.6923076923076923,0.5625,0.6206896551724138,0.7269736842105263,0.3572621035058431,0.3628807824541933,0.6759868421052632,kNN,Cross-validation,10,breast,HER2+ vs TNBC,HER2+,cnv,dup,clustering
0.6111111111111112,0.6153846153846154,0.47058823529411764,0.5333333333333333,0.7647058823529411,0.21003134796238243,0.215594634005188,0.6037151702786377,RF,Cross-validation,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.75,0.7058823529411765,0.7272727272727272,0.804953560371517,0.49689440993788825,0.4976726017934395,0.7476780185758514,NB,Cross-validation,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6944444444444444,0.6875,0.6470588235294118,0.6666666666666667,0.7306501547987616,0.3850931677018634,0.3856962663899156,0.6919504643962848,LR,Cross-validation,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6666666666666666,0.6666666666666666,0.5882352941176471,0.625,0.718266253869969,0.3271028037383177,0.3291794846689796,0.6625386996904025,kNN,Cross-validation,1,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6944444444444444,0.6470588235294118,0.6875,0.6666666666666667,0.765625,0.3850931677018634,0.3856962663899156,0.69375,RF,Cross-validation,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7222222222222222,0.6666666666666666,0.75,0.7058823529411765,0.78125,0.4444444444444444,0.4472135954999579,0.725,NB,Cross-validation,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6944444444444444,0.6470588235294118,0.6875,0.6666666666666667,0.725,0.3850931677018634,0.3856962663899156,0.69375,LR,Cross-validation,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6944444444444444,0.6190476190476191,0.8125,0.7027027027027026,0.715625,0.3999999999999999,0.41576092031014994,0.70625,kNN,Cross-validation,2,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8055555555555556,0.7647058823529411,0.8125,0.787878787878788,0.9125000000000001,0.6086956521739131,0.6096489371969633,0.80625,RF,Cross-validation,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7222222222222222,0.6363636363636364,0.875,0.7368421052631579,0.875,0.45783132530120474,0.48416483186574427,0.7375,NB,Cross-validation,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8611111111111112,0.8235294117647058,0.875,0.8484848484848485,0.8781249999999999,0.7204968944099379,0.7216252726004873,0.8625,LR,Cross-validation,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8333333333333334,0.8125,0.8125,0.8125,0.934375,0.6625000000000001,0.6625,0.83125,kNN,Cross-validation,3,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6857142857142857,0.6923076923076923,0.5625,0.6206896551724138,0.75,0.3572621035058431,0.3628807824541933,0.6759868421052632,RF,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5142857142857142,0.4782608695652174,0.6875,0.5641025641025642,0.6546052631578948,0.05405405405405406,0.05868911877077392,0.5279605263157895,NB,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6857142857142857,0.7272727272727273,0.5,0.5925925925925926,0.7697368421052632,0.3507588532883642,0.3671086215711883,0.6710526315789473,LR,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6571428571428571,0.625,0.625,0.625,0.7236842105263159,0.3092105263157894,0.3092105263157895,0.6546052631578947,kNN,Cross-validation,4,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8571428571428571,0.8666666666666667,0.8125,0.8387096774193549,0.9078947368421053,0.7107438016528925,0.7119361419224611,0.8536184210526316,RF,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6571428571428571,0.5769230769230769,0.9375,0.7142857142857143,0.8881578947368421,0.34169278996865204,0.4086784875214782,0.6792763157894737,NB,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8,0.7647058823529411,0.8125,0.787878787878788,0.8980263157894737,0.5990180032733223,0.6000032249655333,0.8009868421052632,LR,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8285714285714286,0.8571428571428571,0.75,0.7999999999999999,0.8996710526315789,0.6511627906976745,0.6556100681071857,0.8223684210526316,kNN,Cross-validation,5,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8611111111111112,0.875,0.8235294117647058,0.8484848484848485,0.891640866873065,0.7204968944099379,0.7216252726004873,0.8591331269349844,RF,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6944444444444444,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7739938080495357,0.38888888888888884,0.38949041885226005,0.695046439628483,NB,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7857142857142857,0.6470588235294118,0.7096774193548386,0.7987616099071206,0.49375,0.5009339514249774,0.7445820433436532,LR,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.7857142857142857,0.6470588235294118,0.7096774193548386,0.8312693498452013,0.49375,0.5009339514249774,0.7445820433436532,kNN,Cross-validation,6,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.75,0.6842105263157895,0.8125,0.742857142857143,0.803125,0.5030674846625767,0.5101144168382754,0.75625,RF,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.5,0.46153846153846156,0.75,0.5714285714285714,0.7124999999999999,0.04705882352941182,0.05547001962252291,0.525,NB,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7222222222222222,0.6666666666666666,0.75,0.7058823529411765,0.784375,0.4444444444444444,0.4472135954999579,0.725,LR,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8333333333333334,0.75,0.9375,0.8333333333333334,0.8703124999999999,0.6707317073170731,0.6875,0.84375,kNN,Cross-validation,7,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8888888888888888,0.875,0.875,0.875,0.9375,0.775,0.775,0.8875,RF,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6666666666666666,0.5769230769230769,0.9375,0.7142857142857143,0.865625,0.3647058823529412,0.4298926520745526,0.69375,NB,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.8611111111111112,0.7894736842105263,0.9375,0.8571428571428572,0.94375,0.7239263803680982,0.7340670876453232,0.86875,LR,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7777777777777778,0.75,0.75,0.75,0.846875,0.55,0.55,0.775,kNN,Cross-validation,8,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7142857142857143,0.75,0.5625,0.6428571428571429,0.768092105263158,0.412751677852349,0.4246330358120701,0.7023026315789473,RF,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7142857142857143,0.6875,0.6875,0.6875,0.75,0.42434210526315785,0.4243421052631579,0.712171052631579,NB,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.7142857142857143,0.7142857142857143,0.625,0.6666666666666666,0.736842105263158,0.41860465116279066,0.4214636152117623,0.7072368421052632,LR,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
0.6857142857142857,0.6923076923076923,0.5625,0.6206896551724138,0.7598684210526315,0.3572621035058431,0.3628807824541933,0.6759868421052632,kNN,Cross-validation,9,breast,HER2+ vs TNBC,HER2+,cnv,dup,supervised
